iter	Passed	Remaining
7938	13205	3428
7939	13206	3426
7940	13208	3424
7941	13209	3423
7942	13211	3421
7943	13212	3419
7944	13214	3417
7945	13216	3416
7946	13217	3414
7947	13219	3412
7948	13220	3411
7949	13222	3409
7950	13223	3407
7951	13225	3406
7952	13226	3404
7953	13228	3402
7954	13229	3400
7955	13231	3399
7956	13232	3397
7957	13233	3395
7958	13235	3394
7959	13236	3392
7960	13239	3390
7961	13240	3389
7962	13242	3387
7963	13243	3385
7964	13245	3384
7965	13247	3382
7966	13248	3380
7967	13250	3379
7968	13251	3377
7969	13253	3375
7970	13254	3374
7971	13256	3372
7972	13258	3370
7973	13259	3368
7974	13261	3367
7975	13263	3365
7976	13264	3363
7977	13266	3362
7978	13267	3360
7979	13269	3358
7980	13271	3357
7981	13273	3355
7982	13274	3354
7983	13276	3352
7984	13277	3350
7985	13279	3349
7986	13281	3347
7987	13282	3345
7988	13284	3343
7989	13285	3342
7990	13287	3340
7991	13289	3338
7992	13290	3337
7993	13292	3335
7994	13293	3333
7995	13295	3332
7996	13297	3330
7997	13298	3328
7998	13300	3327
7999	13302	3325
8000	13303	3323
8001	13305	3322
8002	13306	3320
8003	13308	3318
8004	13310	3317
8005	13311	3315
8006	13313	3313
8007	13315	3312
8008	13316	3310
8009	13318	3308
8010	13320	3307
8011	13321	3305
8012	13323	3303
8013	13325	3302
8014	13326	3300
8015	13329	3299
8016	13330	3297
8017	13332	3295
8018	13333	3294
8019	13335	3292
8020	13337	3290
8021	13339	3289
8022	13341	3287
8023	13342	3285
8024	13344	3284
8025	13345	3282
8026	13347	3280
8027	13349	3279
8028	13350	3277
8029	13352	3275
8030	13354	3274
8031	13355	3272
8032	13357	3270
8033	13359	3269
8034	13361	3267
8035	13363	3265
8036	13364	3264
8037	13366	3262
8038	13368	3260
8039	13369	3259
8040	13371	3257
8041	13373	3256
8042	13375	3254
8043	13376	3252
8044	13378	3251
8045	13379	3249
8046	13381	3247
8047	13383	3246
8048	13384	3244
8049	13386	3242
8050	13388	3241
8051	13390	3239
8052	13392	3237
8053	13393	3236
8054	13395	3234
8055	13396	3232
8056	13398	3231
8057	13400	3229
8058	13402	3227
8059	13404	3226
8060	13405	3224
8061	13407	3222
8062	13409	3221
8063	13410	3219
8064	13412	3218
8065	13414	3216
8066	13415	3214
8067	13417	3213
8068	13419	3211
8069	13421	3209
8070	13422	3208
8071	13424	3206
8072	13426	3204
8073	13427	3203
8074	13429	3201
8075	13431	3199
8076	13433	3198
8077	13436	3196
8078	13438	3195
8079	13440	3193
8080	13441	3191
8081	13443	3190
8082	13445	3188
8083	13446	3186
8084	13448	3185
8085	13449	3183
8086	13451	3181
8087	13453	3180
8088	13454	3178
8089	13456	3176
8090	13457	3175
8091	13458	3173
8092	13460	3171
8093	13462	3170
8094	13464	3168
8095	13465	3166
8096	13467	3165
8097	13469	3163
8098	13470	3161
8099	13472	3160
8100	13474	3158
8101	13475	3156
8102	13477	3155
8103	13478	3153
8104	13480	3151
8105	13482	3150
8106	13484	3148
8107	13486	3147
8108	13487	3145
8109	13489	3143
8110	13491	3142
8111	13492	3140
8112	13494	3138
8113	13496	3137
8114	13497	3135
8115	13499	3133
8116	13501	3131
8117	13502	3130
8118	13504	3128
8119	13505	3126
8120	13507	3125
8121	13509	3123
8122	13511	3122
8123	13513	3120
8124	13514	3118
8125	13516	3117
8126	13518	3115
8127	13519	3113
8128	13521	3112
8129	13523	3110
8130	13524	3108
8131	13526	3107
8132	13528	3105
8133	13530	3103
8134	13531	3102
8135	13533	3100
8136	13534	3098
8137	13536	3097
8138	13538	3095
8139	13539	3093
8140	13541	3092
8141	13542	3090
8142	13544	3088
8143	13546	3087
8144	13547	3085
8145	13549	3083
8146	13551	3082
8147	13552	3080
8148	13554	3078
8149	13556	3077
8150	13557	3075
8151	13559	3073
8152	13561	3072
8153	13562	3070
8154	13564	3068
8155	13566	3067
8156	13568	3065
8157	13569	3063
8158	13572	3062
8159	13574	3060
8160	13575	3059
8161	13577	3057
8162	13579	3055
8163	13580	3054
8164	13582	3052
8165	13584	3050
8166	13586	3049
8167	13587	3047
8168	13589	3045
8169	13591	3044
8170	13592	3042
8171	13594	3040
8172	13595	3039
8173	13597	3037
8174	13599	3035
8175	13601	3034
8176	13602	3032
8177	13604	3030
8178	13605	3029
8179	13607	3027
8180	13609	3025
8181	13610	3024
8182	13612	3022
8183	13613	3020
8184	13615	3019
8185	13616	3017
8186	13618	3015
8187	13619	3014
8188	13621	3012
8189	13623	3010
8190	13624	3009
8191	13626	3007
8192	13628	3005
8193	13630	3004
8194	13632	3002
8195	13633	3000
8196	13635	2999
8197	13636	2997
8198	13638	2995
8199	13639	2994
8200	13641	2992
8201	13642	2990
8202	13644	2989
8203	13645	2987
8204	13647	2985
8205	13649	2984
8206	13650	2982
8207	13652	2980
8208	13654	2978
8209	13655	2977
8210	13657	2975
8211	13658	2973
8212	13660	2972
8213	13661	2970
8214	13663	2968
8215	13665	2967
8216	13666	2965
8217	13668	2963
8218	13669	2962
8219	13671	2960
8220	13672	2958
8221	13674	2957
8222	13675	2955
8223	13677	2953
8224	13678	2951
8225	13680	2950
8226	13681	2948
8227	13683	2946
8228	13684	2945
8229	13686	2943
8230	13688	2941
8231	13689	2940
8232	13691	2938
8233	13693	2936
8234	13694	2935
8235	13696	2933
8236	13697	2931
8237	13699	2930
8238	13701	2928
8239	13702	2926
8240	13704	2925
8241	13706	2923
8242	13707	2921
8243	13709	2920
8244	13710	2918
8245	13712	2916
8246	13713	2915
8247	13715	2913
8248	13716	2911
8249	13718	2910
8250	13720	2908
8251	13722	2906
8252	13723	2905
8253	13725	2903
8254	13727	2901
8255	13728	2900
8256	13730	2898
8257	13732	2896
8258	13733	2895
8259	13735	2893
8260	13736	2891
8261	13738	2890
8262	13740	2888
8263	13741	2886
8264	13743	2884
8265	13744	2883
8266	13746	2881
8267	13747	2879
8268	13749	2878
8269	13750	2876
8270	13752	2874
8271	13753	2873
8272	13755	2871
8273	13757	2869
8274	13758	2868
8275	13759	2866
8276	13761	2864
8277	13763	2863
8278	13764	2861
8279	13766	2859
8280	13767	2857
8281	13769	2856
8282	13771	2854
8283	13772	2852
8284	13773	2851
8285	13775	2849
8286	13777	2847
8287	13778	2846
8288	13780	2844
8289	13781	2842
8290	13783	2841
8291	13784	2839
8292	13786	2837
8293	13787	2836
8294	13789	2834
8295	13790	2832
8296	13792	2830
8297	13793	2829
8298	13795	2827
8299	13796	2825
8300	13798	2824
8301	13799	2822
8302	13801	2820
8303	13802	2819
8304	13804	2817
8305	13805	2815
8306	13807	2814
8307	13808	2812
8308	13810	2810
8309	13812	2808
8310	13813	2807
8311	13815	2805
8312	13817	2804
8313	13818	2802
8314	13820	2800
8315	13821	2798
8316	13823	2797
8317	13825	2795
8318	13827	2794
8319	13828	2792
8320	13830	2790
8321	13831	2788
8322	13833	2787
8323	13835	2785
8324	13837	2784
8325	13838	2782
8326	13840	2780
8327	13841	2778
8328	13843	2777
8329	13844	2775
8330	13846	2773
8331	13847	2772
8332	13849	2770
8333	13851	2768
8334	13852	2767
8335	13854	2765
8336	13856	2763
8337	13857	2762
8338	13859	2760
8339	13861	2758
8340	13862	2757
8341	13864	2755
8342	13865	2753
8343	13868	2752
8344	13869	2750
8345	13871	2749
8346	13872	2747
8347	13874	2745
8348	13876	2743
8349	13877	2742
8350	13879	2740
8351	13880	2738
8352	13882	2737
8353	13884	2735
8354	13885	2733
8355	13887	2732
8356	13888	2730
8357	13890	2728
8358	13891	2727
8359	13893	2725
8360	13895	2723
8361	13896	2722
8362	13898	2720
8363	13900	2718
8364	13901	2717
8365	13903	2715
8366	13904	2713
8367	13906	2712
8368	13907	2710
8369	13909	2708
8370	13910	2707
8371	13912	2705
8372	13913	2703
8373	13915	2702
8374	13917	2700
8375	13919	2698
8376	13920	2697
8377	13922	2695
8378	13923	2693
8379	13925	2692
8380	13927	2690
8381	13928	2688
8382	13930	2687
8383	13932	2685
8384	13933	2683
8385	13936	2682
8386	13937	2680
8387	13939	2678
8388	13940	2677
8389	13942	2675
8390	13943	2673
8391	13945	2672
8392	13946	2670
8393	13948	2668
8394	13950	2667
8395	13951	2665
8396	13953	2663
8397	13954	2661
8398	13956	2660
8399	13957	2658
8400	13959	2656
8401	13960	2655
8402	13962	2653
8403	13963	2651
8404	13965	2650
8405	13966	2648
8406	13968	2646
8407	13969	2645
8408	13971	2643
8409	13973	2641
8410	13974	2640
8411	13976	2638
8412	13978	2636
8413	13979	2635
8414	13981	2633
8415	13982	2631
8416	13984	2630
8417	13985	2628
8418	13987	2626
8419	13989	2625
8420	13990	2623
8421	13992	2621
8422	13994	2620
8423	13995	2618
8424	13997	2616
8425	13998	2615
8426	14000	2613
8427	14002	2611
8428	14003	2610
8429	14005	2608
8430	14006	2606
8431	14008	2604
8432	14009	2603
8433	14011	2601
8434	14013	2599
8435	14015	2598
8436	14016	2596
8437	14018	2595
8438	14019	2593
8439	14021	2591
8440	14023	2589
8441	14024	2588
8442	14025	2586
8443	14027	2584
8444	14029	2583
8445	14030	2581
8446	14032	2579
8447	14033	2578
8448	14035	2576
8449	14036	2574
8450	14038	2573
8451	14039	2571
8452	14041	2569
8453	14042	2568
8454	14044	2566
8455	14046	2564
8456	14048	2563
8457	14049	2561
8458	14051	2559
8459	14052	2558
8460	14054	2556
8461	14056	2554
8462	14058	2553
8463	14059	2551
8464	14061	2549
8465	14063	2548
8466	14064	2546
8467	14066	2544
8468	14067	2543
8469	14069	2541
8470	14070	2539
8471	14073	2538
8472	14075	2536
8473	14076	2534
8474	14078	2533
8475	14080	2531
8476	14081	2529
8477	14083	2528
8478	14084	2526
8479	14086	2524
8480	14087	2523
8481	14089	2521
8482	14091	2519
8483	14092	2518
8484	14094	2516
8485	14096	2514
8486	14097	2513
8487	14099	2511
8488	14100	2509
8489	14102	2508
8490	14104	2506
8491	14105	2504
8492	14107	2503
8493	14108	2501
8494	14110	2499
8495	14112	2498
8496	14115	2496
8497	14117	2495
8498	14118	2493
8499	14120	2491
8500	14122	2490
8501	14123	2488
8502	14125	2486
8503	14126	2485
8504	14128	2483
8505	14129	2481
8506	14131	2480
8507	14133	2478
8508	14134	2476
8509	14136	2475
8510	14138	2473
8511	14139	2471
8512	14141	2470
8513	14142	2468
8514	14144	2466
8515	14145	2465
8516	14147	2463
8517	14148	2461
8518	14150	2460
8519	14151	2458
8520	14153	2456
8521	14154	2454
8522	14156	2453
8523	14158	2451
8524	14159	2449
8525	14161	2448
8526	14163	2446
8527	14164	2444
8528	14166	2443
8529	14167	2441
8530	14169	2439
8531	14170	2438
8532	14172	2436
8533	14173	2434
8534	14176	2433
8535	14177	2431
8536	14179	2429
8537	14180	2428
8538	14182	2426
8539	14184	2424
8540	14185	2423
8541	14187	2421
8542	14188	2419
8543	14190	2418
8544	14191	2416
8545	14193	2414
8546	14195	2413
8547	14196	2411
8548	14198	2409
8549	14199	2408
8550	14201	2406
8551	14203	2404
8552	14204	2403
8553	14206	2401
8554	14208	2399
8555	14211	2398
8556	14213	2396
8557	14214	2395
8558	14216	2393
8559	14220	2392
8560	14221	2390
8561	14223	2388
8562	14226	2387
8563	14228	2385
8564	14230	2384
8565	14231	2382
8566	14233	2380
8567	14235	2379
8568	14236	2377
8569	14238	2375
8570	14240	2374
8571	14241	2372
8572	14243	2370
8573	14245	2369
8574	14246	2367
8575	14248	2365
8576	14250	2364
8577	14252	2362
8578	14253	2360
8579	14255	2359
8580	14256	2357
8581	14258	2355
8582	14259	2354
8583	14261	2352
8584	14263	2350
8585	14264	2349
8586	14266	2347
8587	14268	2345
8588	14269	2344
8589	14271	2342
8590	14272	2340
8591	14274	2339
8592	14275	2337
8593	14277	2335
8594	14279	2334
8595	14281	2332
8596	14282	2330
8597	14284	2329
8598	14285	2327
8599	14287	2325
8600	14289	2324
8601	14290	2322
8602	14292	2320
8603	14293	2319
8604	14295	2317
8605	14296	2315
8606	14298	2314
8607	14300	2312
8608	14301	2310
8609	14304	2309
8610	14305	2307
8611	14306	2305
8612	14308	2304
8613	14310	2302
8614	14311	2300
8615	14313	2299
8616	14314	2297
8617	14316	2295
8618	14318	2294
8619	14320	2292
8620	14321	2290
8621	14323	2289
8622	14324	2287
8623	14326	2285
8624	14328	2284
8625	14329	2282
8626	14331	2280
8627	14332	2279
8628	14334	2277
8629	14336	2275
8630	14338	2274
8631	14339	2272
8632	14341	2270
8633	14343	2269
8634	14344	2267
8635	14346	2265
8636	14347	2264
8637	14349	2262
8638	14351	2260
8639	14352	2259
8640	14354	2257
8641	14355	2255
8642	14357	2254
8643	14359	2252
8644	14360	2250
8645	14362	2249
8646	14363	2247
8647	14365	2245
8648	14367	2244
8649	14368	2242
8650	14370	2240
8651	14371	2239
8652	14373	2237
8653	14375	2235
8654	14376	2234
8655	14378	2232
8656	14380	2230
8657	14381	2229
8658	14383	2227
8659	14385	2225
8660	14386	2224
8661	14388	2222
8662	14389	2220
8663	14391	2219
8664	14393	2217
8665	14394	2215
8666	14396	2214
8667	14398	2212
8668	14399	2210
8669	14401	2209
8670	14402	2207
8671	14404	2205
8672	14406	2204
8673	14407	2202
8674	14409	2200
8675	14411	2199
8676	14412	2197
8677	14414	2195
8678	14415	2194
8679	14417	2192
8680	14418	2190
8681	14420	2189
8682	14422	2187
8683	14423	2185
8684	14425	2184
8685	14427	2182
8686	14428	2180
8687	14430	2179
8688	14431	2177
8689	14433	2175
8690	14435	2174
8691	14436	2172
8692	14438	2170
8693	14439	2169
8694	14441	2167
8695	14443	2165
8696	14445	2164
8697	14446	2162
8698	14448	2160
8699	14449	2159
8700	14451	2157
8701	14452	2155
8702	14454	2154
8703	14456	2152
8704	14458	2150
8705	14459	2149
8706	14461	2147
8707	14463	2145
8708	14464	2144
8709	14466	2142
8710	14468	2140
8711	14469	2139
8712	14471	2137
8713	14473	2135
8714	14474	2134
8715	14476	2132
8716	14478	2130
8717	14479	2129
8718	14481	2127
8719	14483	2125
8720	14484	2124
8721	14486	2122
8722	14487	2120
8723	14489	2119
8724	14491	2117
8725	14493	2116
8726	14495	2114
8727	14496	2112
8728	14498	2111
8729	14500	2109
8730	14501	2107
8731	14503	2106
8732	14504	2104
8733	14507	2102
8734	14508	2101
8735	14510	2099
8736	14511	2097
8737	14513	2096
8738	14515	2094
8739	14516	2092
8740	14518	2091
8741	14519	2089
8742	14520	2087
8743	14522	2086
8744	14524	2084
8745	14526	2082
8746	14527	2081
8747	14529	2079
8748	14531	2077
8749	14532	2076
8750	14534	2074
8751	14535	2072
8752	14537	2071
8753	14539	2069
8754	14540	2067
8755	14542	2066
8756	14544	2064
8757	14545	2062
8758	14547	2061
8759	14549	2059
8760	14551	2057
8761	14552	2056
8762	14554	2054
8763	14556	2052
8764	14557	2051
8765	14559	2049
8766	14560	2047
8767	14562	2046
8768	14564	2044
8769	14565	2042
8770	14567	2041
8771	14568	2039
8772	14570	2037
8773	14572	2036
8774	14573	2034
8775	14575	2032
8776	14577	2031
8777	14578	2029
8778	14580	2027
8779	14581	2026
8780	14583	2024
8781	14585	2022
8782	14587	2021
8783	14589	2019
8784	14591	2018
8785	14592	2016
8786	14594	2014
8787	14596	2013
8788	14597	2011
8789	14599	2009
8790	14600	2008
8791	14603	2006
8792	14604	2004
8793	14606	2003
8794	14607	2001
8795	14609	1999
8796	14611	1998
8797	14612	1996
8798	14614	1994
8799	14616	1993
8800	14617	1991
8801	14619	1989
8802	14620	1988
8803	14622	1986
8804	14624	1984
8805	14625	1983
8806	14627	1981
8807	14628	1979
8808	14630	1978
8809	14632	1976
8810	14634	1974
8811	14636	1973
8812	14637	1971
8813	14639	1969
8814	14640	1968
8815	14642	1966
8816	14644	1964
8817	14645	1963
8818	14647	1961
8819	14649	1959
8820	14650	1958
8821	14652	1956
8822	14654	1954
8823	14655	1953
8824	14657	1951
8825	14659	1949
8826	14661	1948
8827	14662	1946
8828	14664	1944
8829	14666	1943
8830	14667	1941
8831	14669	1939
8832	14670	1938
8833	14672	1936
8834	14674	1934
8835	14675	1933
8836	14676	1931
8837	14678	1929
8838	14679	1928
8839	14682	1926
8840	14683	1924
8841	14685	1923
8842	14687	1921
8843	14688	1919
8844	14690	1918
8845	14692	1916
8846	14693	1914
8847	14695	1913
8848	14696	1911
8849	14698	1909
8850	14700	1908
8851	14702	1906
8852	14703	1905
8853	14705	1903
8854	14706	1901
8855	14708	1899
8856	14710	1898
8857	14712	1896
8858	14714	1895
8859	14715	1893
8860	14717	1891
8861	14719	1890
8862	14720	1888
8863	14722	1886
8864	14723	1885
8865	14725	1883
8866	14727	1881
8867	14728	1880
8868	14731	1878
8869	14732	1876
8870	14734	1875
8871	14735	1873
8872	14737	1871
8873	14739	1870
8874	14740	1868
8875	14742	1866
8876	14743	1865
8877	14745	1863
8878	14746	1861
8879	14748	1860
8880	14750	1858
8881	14751	1856
8882	14753	1855
8883	14755	1853
8884	14756	1851
8885	14758	1850
8886	14759	1848
8887	14761	1846
8888	14762	1845
8889	14764	1843
8890	14765	1841
8891	14767	1840
8892	14769	1838
8893	14770	1836
8894	14772	1835
8895	14774	1833
8896	14775	1831
8897	14777	1830
8898	14778	1828
8899	14780	1826
8900	14782	1825
8901	14783	1823
8902	14785	1821
8903	14787	1820
8904	14789	1818
8905	14790	1816
8906	14792	1815
8907	14794	1813
8908	14795	1811
8909	14797	1810
8910	14798	1808
8911	14800	1806
8912	14802	1805
8913	14803	1803
8914	14805	1801
8915	14806	1800
8916	14808	1798
8917	14809	1796
8918	14811	1795
8919	14813	1793
8920	14814	1791
8921	14816	1790
8922	14818	1788
8923	14819	1786
8924	14821	1785
8925	14822	1783
8926	14824	1781
8927	14825	1780
8928	14827	1778
8929	14829	1776
8930	14830	1775
8931	14832	1773
8932	14833	1771
8933	14835	1770
8934	14836	1768
8935	14838	1766
8936	14840	1765
8937	14841	1763
8938	14843	1761
8939	14845	1760
8940	14846	1758
8941	14848	1756
8942	14849	1755
8943	14851	1753
8944	14853	1751
8945	14854	1750
8946	14856	1748
8947	14857	1746
8948	14859	1745
8949	14860	1743
8950	14862	1741
8951	14864	1740
8952	14865	1738
8953	14867	1736
8954	14868	1735
8955	14870	1733
8956	14871	1731
8957	14873	1730
8958	14875	1728
8959	14876	1726
8960	14878	1725
8961	14879	1723
8962	14881	1721
8963	14883	1720
8964	14884	1718
8965	14886	1716
8966	14887	1715
8967	14889	1713
8968	14890	1711
8969	14892	1710
8970	14894	1708
8971	14895	1706
8972	14897	1705
8973	14898	1703
8974	14900	1701
8975	14901	1700
8976	14903	1698
8977	14904	1696
8978	14906	1695
8979	14908	1693
8980	14909	1691
8981	14911	1690
8982	14912	1688
8983	14914	1686
8984	14916	1685
8985	14917	1683
8986	14919	1681
8987	14921	1680
8988	14922	1678
8989	14924	1676
8990	14925	1675
8991	14927	1673
8992	14928	1671
8993	14930	1670
8994	14931	1668
8995	14933	1666
8996	14935	1665
8997	14936	1663
8998	14938	1661
8999	14940	1660
9000	14941	1658
9001	14943	1656
9002	14944	1655
9003	14946	1653
9004	14948	1651
9005	14949	1650
9006	14951	1648
9007	14952	1646
9008	14954	1645
9009	14956	1643
9010	14958	1641
9011	14959	1640
9012	14961	1638
9013	14963	1636
9014	14964	1635
9015	14966	1633
9016	14967	1631
9017	14969	1630
9018	14970	1628
9019	14972	1626
9020	14973	1624
9021	14975	1623
9022	14976	1621
9023	14978	1619
9024	14980	1618
9025	14981	1616
9026	14983	1615
9027	14984	1613
9028	14986	1611
9029	14987	1609
9030	14989	1608
9031	14990	1606
9032	14992	1604
9033	14994	1603
9034	14995	1601
9035	14997	1599
9036	14999	1598
9037	15000	1596
9038	15002	1594
9039	15003	1593
9040	15005	1591
9041	15006	1589
9042	15008	1588
9043	15009	1586
9044	15011	1584
9045	15013	1583
9046	15014	1581
9047	15016	1579
9048	15018	1578
9049	15019	1576
9050	15021	1574
9051	15022	1573
9052	15024	1571
9053	15025	1569
9054	15027	1568
9055	15029	1566
9056	15030	1564
9057	15032	1563
9058	15033	1561
9059	15035	1559
9060	15036	1558
9061	15038	1556
9062	15040	1554
9063	15041	1553
9064	15043	1551
9065	15044	1549
9066	15046	1548
9067	15048	1546
9068	15049	1544
9069	15051	1543
9070	15052	1541
9071	15054	1539
9072	15055	1538
9073	15057	1536
9074	15059	1534
9075	15060	1533
9076	15062	1531
9077	15063	1529
9078	15065	1528
9079	15066	1526
9080	15068	1524
9081	15070	1523
9082	15071	1521
9083	15073	1519
9084	15075	1518
9085	15076	1516
9086	15078	1514
9087	15079	1513
9088	15081	1511
9089	15083	1510
9090	15084	1508
9091	15086	1506
9092	15088	1504
9093	15090	1503
9094	15092	1501
9095	15093	1500
9096	15095	1498
9097	15097	1496
9098	15099	1495
9099	15100	1493
9100	15102	1491
9101	15103	1490
9102	15105	1488
9103	15106	1486
9104	15109	1485
9105	15110	1483
9106	15112	1481
9107	15113	1480
9108	15115	1478
9109	15116	1476
9110	15118	1475
9111	15120	1473
9112	15122	1471
9113	15123	1470
9114	15125	1468
9115	15126	1466
9116	15128	1465
9117	15130	1463
9118	15131	1461
9119	15133	1460
9120	15135	1458
9121	15136	1456
9122	15138	1455
9123	15140	1453
9124	15142	1451
9125	15143	1450
9126	15144	1448
9127	15146	1446
9128	15147	1445
9129	15149	1443
9130	15151	1441
9131	15152	1440
9132	15154	1438
9133	15156	1436
9134	15157	1435
9135	15159	1433
9136	15160	1431
9137	15162	1430
9138	15164	1428
9139	15165	1426
9140	15167	1425
9141	15169	1423
9142	15170	1421
9143	15172	1420
9144	15173	1418
9145	15175	1416
9146	15176	1415
9147	15178	1413
9148	15180	1411
9149	15181	1410
9150	15183	1408
9151	15184	1406
9152	15186	1405
9153	15188	1403
9154	15190	1402
9155	15191	1400
9156	15193	1398
9157	15194	1397
9158	15196	1395
9159	15197	1393
9160	15199	1392
9161	15201	1390
9162	15202	1388
9163	15204	1387
9164	15206	1385
9165	15207	1383
9166	15209	1382
9167	15211	1380
9168	15212	1378
9169	15214	1377
9170	15215	1375
9171	15217	1373
9172	15218	1372
9173	15220	1370
9174	15222	1368
9175	15223	1367
9176	15225	1365
9177	15227	1363
9178	15228	1362
9179	15230	1360
9180	15232	1358
9181	15233	1357
9182	15235	1355
9183	15237	1353
9184	15238	1352
9185	15240	1350
9186	15241	1348
9187	15244	1347
9188	15245	1345
9189	15247	1343
9190	15248	1342
9191	15250	1340
9192	15251	1338
9193	15253	1337
9194	15255	1335
9195	15256	1333
9196	15258	1332
9197	15259	1330
9198	15261	1328
9199	15262	1327
9200	15264	1325
9201	15266	1323
9202	15267	1322
9203	15269	1320
9204	15270	1318
9205	15272	1317
9206	15274	1315
9207	15276	1313
9208	15278	1312
9209	15279	1310
9210	15281	1308
9211	15282	1307
9212	15284	1305
9213	15286	1303
9214	15288	1302
9215	15289	1300
9216	15291	1299
9217	15293	1297
9218	15295	1295
9219	15296	1294
9220	15298	1292
9221	15299	1290
9222	15301	1289
9223	15303	1287
9224	15304	1285
9225	15306	1284
9226	15308	1282
9227	15310	1280
9228	15311	1279
9229	15313	1277
9230	15314	1275
9231	15316	1274
9232	15318	1272
9233	15319	1270
9234	15321	1269
9235	15323	1267
9236	15325	1265
9237	15326	1264
9238	15328	1262
9239	15330	1260
9240	15331	1259
9241	15333	1257
9242	15335	1255
9243	15337	1254
9244	15338	1252
9245	15340	1250
9246	15341	1249
9247	15343	1247
9248	15344	1245
9249	15346	1244
9250	15347	1242
9251	15349	1240
9252	15351	1239
9253	15353	1237
9254	15355	1236
9255	15356	1234
9256	15358	1232
9257	15360	1231
9258	15361	1229
9259	15363	1227
9260	15365	1226
9261	15366	1224
9262	15368	1222
9263	15370	1221
9264	15372	1219
9265	15374	1217
9266	15375	1216
9267	15377	1214
9268	15379	1212
9269	15380	1211
9270	15382	1209
9271	15383	1207
9272	15385	1206
9273	15386	1204
9274	15388	1202
9275	15390	1201
9276	15391	1199
9277	15393	1197
9278	15395	1196
9279	15396	1194
9280	15398	1192
9281	15400	1191
9282	15401	1189
9283	15403	1187
9284	15405	1186
9285	15406	1184
9286	15408	1182
9287	15410	1181
9288	15411	1179
9289	15413	1177
9290	15414	1176
9291	15416	1174
9292	15417	1172
9293	15420	1171
9294	15421	1169
9295	15423	1168
9296	15424	1166
9297	15426	1164
9298	15427	1163
9299	15429	1161
9300	15430	1159
9301	15432	1158
9302	15434	1156
9303	15436	1154
9304	15437	1153
9305	15439	1151
9306	15441	1149
9307	15442	1148
9308	15444	1146
9309	15445	1144
9310	15447	1143
9311	15448	1141
9312	15451	1139
9313	15452	1138
9314	15454	1136
9315	15455	1134
9316	15457	1133
9317	15459	1131
9318	15460	1129
9319	15462	1128
9320	15463	1126
9321	15465	1124
9322	15467	1123
9323	15469	1121
9324	15470	1119
9325	15472	1118
9326	15473	1116
9327	15475	1114
9328	15477	1113
9329	15478	1111
9330	15480	1109
9331	15482	1108
9332	15483	1106
9333	15485	1104
9334	15487	1103
9335	15488	1101
9336	15490	1099
9337	15492	1098
9338	15493	1096
9339	15495	1094
9340	15497	1093
9341	15499	1091
9342	15500	1090
9343	15502	1088
9344	15504	1086
9345	15505	1085
9346	15507	1083
9347	15509	1081
9348	15510	1080
9349	15512	1078
9350	15513	1076
9351	15516	1075
9352	15517	1073
9353	15519	1071
9354	15521	1070
9355	15522	1068
9356	15524	1066
9357	15525	1065
9358	15527	1063
9359	15529	1061
9360	15531	1060
9361	15533	1058
9362	15534	1056
9363	15536	1055
9364	15537	1053
9365	15539	1051
9366	15541	1050
9367	15542	1048
9368	15544	1046
9369	15546	1045
9370	15548	1043
9371	15549	1041
9372	15551	1040
9373	15552	1038
9374	15554	1036
9375	15555	1035
9376	15557	1033
9377	15559	1031
9378	15560	1030
9379	15562	1028
9380	15564	1027
9381	15566	1025
9382	15567	1023
9383	15569	1022
9384	15571	1020
9385	15572	1018
9386	15574	1017
9387	15576	1015
9388	15578	1013
9389	15579	1012
9390	15581	1010
9391	15582	1008
9392	15584	1007
9393	15586	1005
9394	15587	1003
9395	15589	1002
9396	15590	1000
9397	15592	998
9398	15594	997
9399	15595	995
9400	15597	993
9401	15599	992
9402	15600	990
9403	15602	988
9404	15604	987
9405	15606	985
9406	15607	983
9407	15609	982
9408	15611	980
9409	15613	978
9410	15614	977
9411	15616	975
9412	15618	973
9413	15619	972
9414	15621	970
9415	15622	968
9416	15624	967
9417	15626	965
9418	15627	963
9419	15629	962
9420	15630	960
9421	15632	958
9422	15633	957
9423	15635	955
9424	15636	953
9425	15638	952
9426	15639	950
9427	15641	948
9428	15643	947
9429	15644	945
9430	15646	943
9431	15648	942
9432	15649	940
9433	15651	939
9434	15653	937
9435	15654	935
9436	15656	934
9437	15657	932
9438	15659	930
9439	15661	929
9440	15662	927
9441	15664	925
9442	15666	924
9443	15668	922
9444	15669	920
9445	15671	919
9446	15672	917
9447	15674	915
9448	15676	914
9449	15677	912
9450	15679	910
9451	15681	909
9452	15682	907
9453	15684	905
9454	15685	904
9455	15687	902
9456	15688	900
9457	15690	899
9458	15692	897
9459	15694	895
9460	15695	894
9461	15697	892
9462	15699	890
9463	15700	889
9464	15702	887
9465	15704	885
9466	15705	884
9467	15707	882
9468	15708	880
9469	15710	879
9470	15712	877
9471	15713	875
9472	15715	874
9473	15717	872
9474	15718	870
9475	15720	869
9476	15721	867
9477	15723	865
9478	15725	864
9479	15726	862
9480	15728	860
9481	15730	859
9482	15731	857
9483	15733	856
9484	15734	854
9485	15736	852
9486	15738	851
9487	15740	849
9488	15742	847
9489	15744	846
9490	15745	844
9491	15747	842
9492	15748	841
9493	15750	839
9494	15752	837
9495	15753	836
9496	15755	834
9497	15757	832
9498	15759	831
9499	15760	829
9500	15762	827
9501	15763	826
9502	15765	824
9503	15767	822
